comment_id,author,text,like_count,reply_count,published_at,updated_at
UgysC8QzxK68WulLJtV4AaABAg,@donttellmystorylol,How are yall thinking Kendrick’s songs were better than this?,11,2,2026-05-29T11:03:10Z,2026-05-29T11:03:10Z
UgxIwY8fGugN7BcYsy14AaABAg,@easymatter-r2f,Waiting for iceman 15th may,1,0,2026-05-05T13:20:37Z,2026-05-05T13:20:37Z
UgzoM0z7UldQfLqbObl4AaABAg,@TopRankGeneral,ICEMAN DROP IN 50 mins,2,0,2026-05-15T04:09:44Z,2026-05-15T04:09:44Z
Ugx7CxW7hJqgbgxFwsx4AaABAg,@djmalik8013,Half. 😈😂,1,0,2026-04-22T22:04:01Z,2026-04-22T22:04:01Z
Ugx3jqX7Z7wGKDm9iyF4AaABAg,@ItsYaBoiMusa2,Boooooodiiiiied,4,0,2026-06-03T05:51:48Z,2026-06-03T05:51:48Z
UgwxlFvLSU1YRQ_vpSN4AaABAg,@Nonamealcoholic999,Cough cough ** where everyone that tried to say blah blah at.,1,0,2026-09-06T06:42:19Z,2026-09-06T06:42:34Z
Ugx1w26hiny-eUtkAtt4AaABAg,@giovaun330,This is 🔥🔥🔥👌🔥♥️ I love last verses beat. Unreal. Now watch me✈️,3,0,2026-05-03T15:09:29Z,2026-05-03T15:09:29Z
Ugxx8To9-tGdbfwBo994AaABAg,@realdealObvdO,Yo daddy got robbed by top,6,0,2026-05-17T11:56:33Z,2026-05-17T11:56:33Z
UgzMut_KKFS0EV1dJVF4AaABAg,@MattyPrograms,3:47 is fucking wild,1,0,2026-04-28T03:50:21Z,2026-04-28T03:50:21Z
UgzTYlZOyW1itf3yTOB4AaABAg,@azoriahchavae8317,Drake won,21,0,2026-06-10T22:57:37Z,2026-06-10T22:57:37Z
Ugzl0DrfCD_FQDV7R9V4AaABAg,@kristalsgonzalez,🌬️,1,0,2026-06-09T10:00:13Z,2026-06-09T10:00:13Z
UgzTbu1r1e6cFJOmpTR4AaABAg,@juniorlaurence5903,🇬🇾🔥🔥🔥🔥🇬🇾,1,0,2026-07-13T12:30:32Z,2026-07-13T12:30:32Z
UgyigVBajW7jYoZ0Hg54AaABAg,@langleyh8243,DAVE FREEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,2,0,2026-05-22T20:58:43Z,2026-05-22T20:58:43Z
UgxUFCNM4We3vhsC1LN4AaABAg,@pwesty1990,This beef backfired naturally lmao. His 9th album could be his biggest one yet.,7,1,2026-05-03T06:53:13Z,2026-05-03T06:53:13Z
